proposer_index,slot,declared_client
69338,663289,undecided
67954,500960,undecided
67182,493808,undecided
81034,553497,undecided
55450,366459,undecided
62407,474731,undecided
48844,448939,undecided
53228,433528,undecided
66733,393777,undecided
60294,411230,undecided
11310,98992,undecided
54195,350866,undecided
59847,569851,undecided
72746,665871,undecided
59749,485809,undecided
60621,644098,undecided
75694,462534,undecided
72277,635590,undecided
2782,52697,undecided
74385,458191,undecided
58160,312374,undecided
56808,527731,undecided
2933,14939,undecided
72030,464564,undecided
64287,650968,undecided
74639,469327,undecided
80561,538682,undecided
3055,65454,lighthouse
23295,45519,nimbus
79448,487324,undecided
69854,662513,undecided
65677,559027,undecided
66948,493895,undecided
68500,640447,lighthouse
52823,558820,undecided
26395,114881,lighthouse
80966,599157,undecided
54124,398967,undecided
71910,652923,undecided
49635,576886,undecided
80265,553983,undecided
61267,484884,undecided
80243,545924,undecided
59085,664593,undecided
8661,99398,undecided
75122,668029,undecided
79645,660905,undecided
73688,495912,undecided
78345,488883,lighthouse
77817,493180,lighthouse
21703,62526,prysm
80822,592715,undecided
79418,554461,undecided
73835,660597,undecided
69560,659416,undecided
55949,323258,undecided
71793,638490,undecided
75597,663358,undecided
70769,448098,undecided
70115,591679,undecided
13125,108740,lighthouse
40453,624499,undecided
81022,579391,undecided
6657,534025,undecided
3034,1272,undecided
78988,594939,undecided
53814,393728,lighthouse
80108,636334,undecided
69524,569959,undecided
80300,599618,undecided
38808,167183,undecided
30612,283757,undecided
58706,387206,undecided
76088,535502,undecided
55382,473927,undecided
79343,546674,undecided
13111,106827,lighthouse
68394,538946,lighthouse
57986,447530,undecided
64400,669520,undecided
75112,663144,undecided
80567,669779,undecided
52378,266685,undecided
69449,629703,undecided
32771,202806,prysm
15229,13942,undecided
49851,409621,prysm
55959,326150,undecided
75420,629739,undecided
20024,5903,lighthouse
63773,492191,undecided
67819,671935,undecided
34104,238473,prysm
63745,599282,undecided
74113,505042,undecided
58477,323926,undecided
78734,589824,undecided
67249,434361,undecided
75739,647276,undecided
61480,360372,undecided
28145,66007,prysm
30838,130580,undecided
25410,61904,prysm
76475,481809,lighthouse
3309,37545,undecided
3190,38357,undecided
62893,440845,undecided
66935,406467,undecided
58689,377699,undecided
48094,364156,prysm
57216,322837,undecided
78205,521799,undecided
23332,27399,undecided
42551,273583,prysm
75712,459183,lighthouse
75424,654841,undecided
2557,75234,undecided
74333,593723,undecided
53291,559975,undecided
57600,333721,undecided
10456,62680,undecided
78412,516394,lighthouse
68452,510564,lighthouse
60796,374609,undecided
21522,104058,undecided
58983,373052,undecided
5250,651340,undecided
71070,527535,undecided
67160,433589,undecided
67288,457985,undecided
75052,496827,undecided
21277,68917,undecided
57188,345730,prysm
4591,255936,lighthouse
64346,629519,undecided
71921,645652,undecided
79084,513842,undecided
40585,176848,undecided
67597,456077,undecided
66523,671357,undecided
69730,653285,undecided
30709,120080,undecided
54353,359998,undecided
62455,468292,undecided
12560,104881,lighthouse
66721,444024,undecided
4927,176012,undecided
54651,305476,undecided
59685,540421,undecided
61545,453663,undecided
63479,435862,undecided
13658,15127,lighthouse
66763,444359,undecided
56404,671877,undecided
8693,91248,undecided
76359,542095,lighthouse
77646,666593,undecided
60150,403478,undecided
80330,579562,undecided
77141,562733,lighthouse
72318,595288,undecided
22286,73098,undecided
78098,669874,undecided
74706,573600,undecided
56728,517957,undecided
62567,520337,undecided
8479,412271,nimbus
60194,383226,undecided
61349,413990,undecided
71021,643295,prysm
26868,242323,nimbus
58830,380814,undecided
56022,374380,prysm
75383,664812,undecided
72943,590782,undecided
60407,407439,undecided
76779,536222,lighthouse
23316,72006,undecided
30508,164228,undecided
55647,490559,prysm
56479,665406,undecided
34109,155689,lighthouse
59329,413655,undecided
65034,613788,undecided
80041,568048,undecided
47221,663282,undecided
3105,29659,undecided
79603,620821,undecided
77299,628822,undecided
25409,71455,prysm
52365,317042,undecided
78488,486900,undecided
58504,355905,undecided
56172,299076,undecided
38694,664177,undecided
71188,628869,undecided
54973,301713,undecided
72773,618780,undecided
26391,114039,lighthouse
9944,45928,undecided
71321,664181,undecided
40153,266777,prysm
79082,604840,undecided
76151,642155,undecided
78882,573309,undecided
62158,364176,undecided
77916,529256,lighthouse
61898,472422,undecided
78335,496144,undecided
45095,463548,lighthouse
62285,410023,undecided
9146,21000,undecided
58318,373296,undecided
63219,498614,prysm
66334,421559,undecided
12613,106936,lighthouse
30535,143466,undecided
30593,129167,undecided
67763,397582,undecided
52889,448276,undecided
71797,461672,undecided
69462,650484,undecided
76896,666790,undecided
70577,554396,undecided
73848,597809,undecided
13221,13498,undecided
22257,29320,undecided
26607,66970,undecided
53660,560495,undecided
75808,520612,undecided
27483,70948,prysm
76074,577668,undecided
62456,464860,undecided
78424,491909,lighthouse
23113,41561,prysm
6735,12921,nimbus
12823,6336,undecided
8736,28274,nimbus
25889,48328,prysm
47102,426687,undecided
39029,228237,undecided
63191,384077,undecided
15088,89483,undecided
80328,553968,undecided
22916,46070,undecided
10994,68927,undecided
74937,656058,undecided
71790,658185,undecided
75565,461478,undecided
61184,427208,undecided
65094,660431,undecided
29912,337485,undecided
75607,533458,lighthouse
31177,239123,prysm
54766,528070,undecided
79495,501871,undecided
40117,261568,prysm
78857,545729,undecided
71705,621183,undecided
60783,380617,undecided
39314,185155,undecided
21095,35881,prysm
8648,446028,nimbus
3811,32130,undecided
34368,161209,prysm
54916,391935,undecided
56888,537131,undecided
55713,296430,prysm
73875,640318,undecided
27025,268582,prysm
57622,320039,undecided
63234,460431,prysm
39283,185082,undecided
75955,644946,undecided
71592,565414,undecided
8280,54811,undecided
68121,652453,lighthouse
74282,483816,undecided
26529,69437,undecided
70981,598996,prysm
68835,575960,undecided
31676,363868,lighthouse
21101,15839,undecided
57902,339073,undecided
54270,503977,undecided
50814,671983,undecided
65785,478468,undecided
43493,479545,undecided
30871,126554,undecided
8945,159198,nimbus
56576,369780,undecided
60563,384907,undecided
75202,655186,undecided
60662,371268,undecided
67989,650429,undecided
58433,373134,undecided
76361,610893,undecided
72584,618498,undecided
9059,284764,nimbus
75895,471698,undecided
76827,665140,undecided
60038,378920,undecided
43280,240131,prysm
73951,611270,undecided
12407,8477,undecided
60450,336042,undecided
77835,670474,undecided
70603,538920,undecided
29077,76912,undecided
62141,355374,undecided
61044,402222,undecided
75807,469837,undecided
78980,629535,undecided
74159,595828,undecided
58078,333413,undecided
60169,412864,undecided
71162,652251,undecided
73669,573785,undecided
11431,55522,undecided
25516,121325,undecided
3432,4716,undecided
57459,494892,undecided
78506,649470,undecided
57189,476963,prysm
72725,452862,undecided
30790,646230,undecided
71415,648759,undecided
68892,477409,undecided
66392,632277,undecided
65240,379044,prysm
80246,565821,undecided
67530,387177,undecided
22273,67464,undecided
49817,668091,undecided
75109,666030,undecided
12370,3425,undecided
65303,577944,undecided
25508,113593,undecided
9507,191927,nimbus
55993,395279,undecided
79059,543891,undecided
80451,632804,undecided
63626,617218,undecided
62719,455753,undecided
72643,633527,undecided
70977,647821,prysm
3617,54438,undecided
79759,534698,undecided
67082,408659,undecided
58537,352650,undecided
66074,669263,lodestar
78500,639104,undecided
63690,651158,undecided
65327,640298,undecided
70576,577192,undecided
42614,515308,prysm
57771,366550,undecided
59911,652200,undecided
73893,615927,undecided
68763,462628,undecided
3870,23845,undecided
22262,101483,undecided
43311,436841,prysm
22288,29641,undecided
80488,514865,undecided
77645,589842,undecided
22390,43323,undecided
72227,489450,undecided
10627,101584,undecided
79442,574358,undecided
28601,74435,undecided
65292,488514,undecided
52150,619978,undecided
63439,443917,undecided
79390,647025,undecided
78432,592709,undecided
38771,324144,teku
74231,615790,undecided
73580,569015,undecided
68501,652762,lighthouse
74972,638116,undecided
22272,25311,undecided
57520,351096,undecided
58833,373215,undecided
32925,220775,teku
53721,497091,undecided
58745,361771,undecided
27537,273735,undecided
68151,635331,lighthouse
48165,570877,prysm
69601,437731,undecided
69355,474044,undecided
13182,106869,lighthouse
13402,13072,undecided
28725,78549,undecided
70337,668089,undecided
79050,664690,undecided
5418,11831,undecided
2414,12368,undecided
75637,613643,undecided
2077,54137,undecided
8627,42768,undecided
56719,540438,undecided
23303,35509,undecided
50065,611760,undecided
58242,333328,undecided
14653,265059,teku
64174,610747,undecided
80444,567039,undecided
73305,476896,undecided
60922,663890,undecided
76397,520697,undecided
54409,376656,undecided
67638,464114,undecided
8377,153954,nimbus
3126,52524,undecided
53307,333881,undecided
68861,633041,undecided
66204,628086,undecided
65145,656477,undecided
76566,658066,lighthouse
30966,281086,lighthouse
48439,279102,prysm
60926,342590,undecided
78519,512553,undecided
59933,670836,undecided
25482,103028,prysm
67901,472586,undecided
69392,664501,undecided
51381,666507,undecided
72196,640889,undecided
71291,656175,undecided
67986,411145,undecided
78896,551022,undecided
70665,580393,undecided
80109,647980,undecided
74208,480717,undecided
80613,622087,undecided
78595,666447,undecided
12597,109194,lighthouse
58384,318516,undecided
51358,623711,undecided
7121,20176,undecided
73746,467136,undecided
67897,665554,undecided
64841,564985,undecided
65609,657155,teku
68378,667850,lighthouse
66655,640252,undecided
68612,404610,undecided
68145,627531,lighthouse
50638,373343,undecided
58597,343340,undecided
34429,188036,prysm
57756,349104,undecided
38847,225327,undecided
3646,48010,undecided
61143,379190,undecided
22109,70370,undecided
6956,58716,undecided
67373,633677,undecided
74250,591786,undecided
79857,546173,undecided
56743,351410,undecided
69214,515122,undecided
54792,291239,prysm
72218,634876,undecided
12991,105896,lighthouse
66795,426219,undecided
71192,649828,undecided
73859,446811,undecided
63300,376018,prysm
48056,464376,prysm
55331,580751,undecided
61329,506262,undecided
20207,9405,prysm
77294,546044,undecided
79465,555207,undecided
63963,423972,undecided
71889,486088,undecided
29721,124088,lodestar
71206,631144,undecided
34714,278243,prysm
64367,570522,undecided
9826,35599,undecided
56039,435226,undecided
58889,395056,undecided
67180,479632,undecided
12366,3227,undecided
66195,391077,undecided
34509,209892,lighthouse
56459,635414,undecided
12533,107574,lighthouse
76532,647955,undecided
46032,655043,undecided
57920,524853,undecided
62052,458664,undecided
65869,463334,undecided
3756,59947,undecided
10337,70410,undecided
28027,300004,prysm
47351,336725,undecided
61218,401727,undecided
60112,360712,undecided
25902,48234,undecided
38946,231183,undecided
77946,663484,undecided
80831,657578,undecided
79396,548952,undecided
76416,555768,lighthouse
51189,670013,undecided
58104,317437,undecided
73233,515251,undecided
71623,572412,undecided
73762,610198,undecided
72566,665304,undecided
53736,349231,undecided
67121,473843,undecided
68872,607658,undecided
72477,547695,undecided
70809,618568,prysm
72407,664369,undecided
76692,471227,undecided
29042,95337,undecided
10550,17270,undecided
77295,506794,lighthouse
11338,44384,undecided
40072,196904,prysm
74697,460872,lighthouse
62825,420266,undecided
39256,308281,lighthouse
76357,660627,undecided
74124,660762,undecided
61612,481381,undecided
51541,306902,teku
75373,468108,undecided
66275,387219,undecided
58786,381880,undecided
71122,461188,undecided
60831,339936,undecided
12264,647037,undecided
66550,653185,lighthouse
71293,652579,undecided
64776,380464,undecided
28674,162461,undecided
60143,375177,undecided
69111,631124,undecided
80641,558583,undecided
67183,454282,undecided
69937,661078,undecided
78567,658354,undecided
67636,394321,undecided
72107,647103,undecided
61593,411906,undecided
58267,367987,undecided
79292,577872,undecided
69063,481699,undecided
46996,313107,undecided
11220,69937,undecided
30422,118880,undecided
75014,646601,undecided
67879,644114,undecided
67933,482662,undecided
70121,409792,undecided
60884,415413,undecided
15841,69680,undecided
57767,373405,undecided
25755,67653,undecided
76939,490199,undecided
77371,669111,undecided
3751,52540,undecided
79100,671793,undecided
2166,100127,undecided
60674,632915,undecided
74534,642951,lighthouse
12367,4400,undecided
61531,497383,undecided
14752,25527,undecided
69360,621543,undecided
73524,640137,undecided
74776,588678,undecided
80211,561805,undecided
71796,478619,undecided
78333,522378,undecided
71964,646997,undecided
60801,371196,undecided
25996,258653,lighthouse
10168,41586,undecided
5389,12969,undecided
67928,608637,undecided
62399,424756,undecided
62137,455022,undecided
67569,469133,undecided
74098,567677,undecided
76802,662631,undecided
54289,479391,undecided
60288,639375,undecided
63841,658038,undecided
57091,660828,undecided
59632,637492,undecided
69717,592666,undecided
12927,110076,lighthouse
75007,656500,undecided
60893,407475,undecided
68688,626274,undecided
54610,302374,undecided
60427,662737,undecided
13077,7760,undecided
71726,647979,undecided
66882,488508,undecided
30724,160592,undecided
67853,484217,undecided
14466,90024,undecided
12636,5835,undecided
57515,363475,undecided
80257,640959,undecided
76485,510523,lighthouse
61105,642410,undecided
73017,662182,undecided
68909,583020,undecided
8660,89136,undecided
7032,46487,undecided
69988,664353,undecided
64110,452915,undecided
74174,596115,undecided
34450,200554,prysm
2904,55909,undecided
57674,454187,undecided
